gene_name	sample_index	chr	pathogenic_flag
AFF4	4	5	0
IL9	4	5	0
FAM13B	4	5	0
KDM3B	4	5	0
REEP2	4	5	0
PURA	4	5	0
EIF4EBP3	4	5	0
CD14	4	5	0
PCDHGA8	4	5	0
SH3TC2	4	5	0
AFAP1L1	4	5	0
GRPEL2	4	5	0
PCYOX1L	4	5	0
SMIM3	4	5	0
G3BP1	4	5	0
SGCD	4	5	0
ITK	4	5	0
CYFIP2	4	5	0
ADRA1B	4	5	0
FABP6	4	5	0
GABRA1	4	5	0
CCNG1	4	5	0
LCP2	4	5	0
DUSP1	4	5	0
SFXN1	4	5	0
PFN3	4	5	0
TMED9	4	5	0
ZFP2	4	5	0
ZNF879	4	5	0
HNRNPH1	4	5	0
C6orf201	4	6	0
C6orf52	4	6	0
SYCP2L	4	6	0
EDN1	4	6	0
KIF13A	4	6	0
DCDC2	4	6	0
GMNN	4	6	0
LRRC16A	4	6	0
HIST1H3C	4	6	0
HIST1H4G	4	6	0
BTN3A1	4	6	0
ZNF391	4	6	0
HIST1H4K	4	6	0
HIST1H2BO	4	6	0
OR2B6	4	6	0
NKAPL	4	6	0
ZSCAN12	4	6	0
OR14J1	4	6	0
TRIM39	4	6	0
PRR3	4	6	0
ABCF1	4	6	0
IER3	4	6	0
C6orf15	4	6	0
PSORS1C1	4	6	0
LTA	4	6	0
DDAH2	4	6	0
MSH5	4	6	0
NOTCH4	4	6	0
TAP1	4	6	0
KIFC1	4	6	0
RPS10	4	6	0
RPL10A	4	6	0
BTBD9	4	6	0
UNC5CL	4	6	0
FOXP4	4	6	0
C6orf132	4	6	0
TBCC	4	6	0
GNMT	4	6	0
RUNX2	4	6	0
TFAP2B	4	6	0
IL17A	4	6	0
BMP5	4	6	0
KIAA1586	4	6	0
DPPA5	4	6	0
FILIP1	4	6	0
MEI4	4	6	0
ELOVL4	4	6	0
PRSS35	4	6	0
CYB5R4	4	6	0
MRAP2	4	6	0
SMIM8	4	6	0
GABRR2	4	6	0
UBE2J1	4	6	0
FHL5	4	6	0
KLHL32	4	6	0
FAXC	4	6	0
ASCC3	4	6	0
GRIK2	4	6	0
C6orf203	4	6	0
SEC63	4	6	0
DDO	4	6	0
WISP3	4	6	0
FAM229B	4	6	0
SLC35F1	4	6	0
MAN1A1	4	6	0
FABP7	4	6	0
TRDN	4	6	0
PTPRK	4	6	0
OR2A4	4	6	0
ENPP1	4	6	0
TAAR1	4	6	0
VNN2	4	6	0
CCDC28A	4	6	0
ZC2HC1B	4	6	0
SHPRH	4	6	0
KATNA1	4	6	0
RAET1L	4	6	0
PPP1R14C	4	6	0
ARID1B	4	6	0
PNLDC1	4	6	0
MAS1	4	6	0
GPR31	4	6	0
UNC93A	4	6	0
SMOC2	4	6	0
PDGFA	4	7	0
GET4	4	7	0
GPER1	4	7	0
NUDT1	4	7	0
BRAT1	4	7	0
TTYH3	4	7	0
PAPOLB	4	7	0
EIF2AK1	4	7	0
FAM220A	4	7	0
DAGLB	4	7	0
VWDE	4	7	0
LRRC72	4	7	0
AHR	4	7	0
RAPGEF5	4	7	0
TOMM7	4	7	0
STK31	4	7	0
DFNA5	4	7	0
OSBPL3	4	7	0
JAZF1	4	7	0
PDE1C	4	7	0
RP9	4	7	0
DPY19L1	4	7	0
KIAA0895	4	7	0
ELMO1	4	7	0
AMPH	4	7	0
MRPL32	4	7	0
COA1	4	7	0
PGAM2	4	7	0
TMED4	4	7	0
MYO1G	4	7	0
PKD1L1	4	7	0
HUS1	4	7	0
POM121L12	4	7	0
SEC61G	4	7	0
SEPT14	4	7	0
ZNF679	4	7	0
ZNF736	4	7	0
WBSCR17	4	7	0
BCL7B	4	7	0
MLXIPL	4	7	0
LIMK1	4	7	0
LAT2	4	7	0
WBSCR16	4	7	0
POM121C	4	7	0
CCL26	4	7	0
CCDC146	4	7	0
FGL2	4	7	0
MAGI2	4	7	0
DBF4	4	7	0
ADAM22	4	7	0
AKAP9	4	7	0
HEPACAM2	4	7	0
PPP1R9A	4	7	0
TAF6	4	7	0
STAG3	4	7	0
MUC3A	4	7	0
ORAI2	4	7	0
LRWD1	4	7	0
POLR2J	4	7	0
HBP1	4	7	0
BCAP29	4	7	0
DOCK4	4	7	0
C7orf60	4	7	0
WNT16	4	7	0
ASB15	4	7	0
CALU	4	7	0
ATP6V1F	4	7	0
ZC3HC1	4	7	0
KLHDC10	4	7	0
PLXNA4	4	7	0
MTPN	4	7	0
SVOPL	4	7	0
KLRG2	4	7	0
BRAF	4	7	0
MRPS33	4	7	0
GSTK1	4	7	0
C7orf33	4	7	0
LRRC61	4	7	0
KCNH2	4	7	0
CDK5	4	7	0
SLC4A2	4	7	0
GALNTL5	4	7	0
DEFA1	4	8	0
PRSS55	4	8	0
CTSB	4	8	0
FAM86B2	4	8	0
NAT1	4	8	0
PIWIL2	4	8	0
SLC39A14	4	8	0
PDLIM2	4	8	0
RHOBTB2	4	8	0
KCTD9	4	8	0
EBF2	4	8	0
EPHX2	4	8	0
PBK	4	8	0
INTS9	4	8	0
WRN	4	8	1
MAK16	4	8	0
LSM1	4	8	0
POLB	4	8	0
RGS20	4	8	0
CYP7A1	4	8	0
CLVS1	4	8	0
DNAJC5B	4	8	0
CPA6	4	8	0
NCOA2	4	8	0
MSC	4	8	0
TRPA1	4	8	0
SBSPON	4	8	0
PMP2	4	8	0
RALYL	4	8	0
E2F5	4	8	0
PSKH2	4	8	0
OSGIN2	4	8	0
TMEM55A	4	8	0
PLEKHF2	4	8	0
OSR2	4	8	0
RNF19A	4	8	0
DCSTAMP	4	8	0
SAMD12	4	8	0
TAF2	4	8	0
FAM91A1	4	8	0
NDUFB9	4	8	0
EFR3A	4	8	0
COL22A1	4	8	0
SLURP1	4	8	0
LYPD2	4	8	0
C8orf31	4	8	0
OPLAH	4	8	0
TMEM249	4	8	0
TONSL	4	8	0
ARHGAP39	4	8	0
C9orf66	4	9	0
DMRT2	4	9	0
SMARCA2	4	9	0
MPDZ	4	9	0
PLIN2	4	9	0
IFNA7	4	9	0
MTAP	4	9	0
CAAP1	4	9	0
MOB3B	4	9	0
IFNK	4	9	0
KIAA1161	4	9	0
CNTFR	4	9	0
IL11RA	4	9	0
C9orf131	4	9	0
CCDC107	4	9	0
HINT2	4	9	0
GRHPR	4	9	0
ALDH1B1	4	9	0
FAM27C	4	9	0
SPATA31A5	4	9	0
PGM5	4	9	0
TMEM252	4	9	0
PIP5K1B	4	9	0
FAM122A	4	9	0
FOXB2	4	9	0
SPATA31D1	4	9	0
SECISBP2	4	9	1
ASPN	4	9	0
PHF2	4	9	0
MSANTD3	4	9	0
CYLC2	4	9	0
IKBKAP	4	9	0
AKAP2	4	9	0
TXN	4	9	0
ZNF483	4	9	0
PTGR1	4	9	0
KIF12	4	9	0
TNFSF15	4	9	0
DEC1	4	9	0
TLR4	4	9	0
OR1B1	4	9	0
OR1L1	4	9	0
DENND1A	4	9	0
RPL12	4	9	0
DPM2	4	9	0
FAM102A	4	9	0
SWI5	4	9	0
TRUB2	4	9	0
SH3GLB2	4	9	0
CRAT	4	9	0
PPP2R4	4	9	0
GBGT1	4	9	0
SURF1	4	9	1
C9orf62	4	9	0
C9orf116	4	9	0
PAEP	4	9	0
KCNT1	4	9	0
LCN10	4	9	0
MAMDC4	4	9	0
NOXA1	4	9	0
LARP4B	4	10	0
IDI1	4	10	0
AKR1C1	4	10	0
IL15RA	4	10	0
TAF3	4	10	0
ECHDC3	4	10	0
DCLRE1C	4	10	0
PTER	4	10	0
CUBN	4	10	0
ST8SIA6	4	10	0
ARL5B	4	10	0
MALRD1	4	10	0
DNAJC1	4	10	0
PDSS1	4	10	0
BMS1	4	10	0
GDF2	4	10	0
WDFY4	4	10	0
PCDH15	4	10	0
CDK1	4	10	0
C10orf107	4	10	0
COL13A1	4	10	0
TYSND1	4	10	0
NPFFR1	4	10	0
ADAMTS14	4	10	0
SPOCK2	4	10	0
DNAJB12	4	10	0
FAM149B1	4	10	0
MSS51	4	10	0
FUT11	4	10	0
NDST2	4	10	0
ZCCHC24	4	10	0
MAT1A	4	10	0
TSPAN14	4	10	0
GHITM	4	10	0
LIPM	4	10	0
ACTA2	4	10	0
IFIT5	4	10	0
HTR7	4	10	0
BTAF1	4	10	0
NOC3L	4	10	0
BLNK	4	10	0
CRTAC1	4	10	0
SEC31B	4	10	0
LBX1	4	10	0
MGEA5	4	10	0
HPS6	4	10	0
PPRC1	4	10	0
ELOVL3	4	10	0
NFKB2	4	10	0
NT5C2	4	10	0
SH3PXD2A	4	10	0
MXI1	4	10	0
TRUB1	4	10	0
ENO4	4	10	0
NANOS1	4	10	0
FAM45A	4	10	0
HTRA1	4	10	0
FAM24A	4	10	0
BUB3	4	10	0
ZRANB1	4	10	0
DHX32	4	10	0
FAM196A	4	10	0
INPP5A	4	10	0
ADAM8	4	10	0
TUBGCP2	4	10	0
PRAP1	4	10	0
MTG1	4	10	0
NLRP6	4	11	0
EPS8L2	4	11	0
SLC25A22	4	11	0
TSPAN4	4	11	0
KRTAP5-6	4	11	0
INS-IGF2	4	11	0
TH	4	11	1
CDKN1C	4	11	1
CARS	4	11	0
MRGPRG	4	11	0
RHOG	4	11	0
STIM1	4	11	0
MMP26	4	11	0
UBQLN3	4	11	0
TRIM5	4	11	0
TRIM22	4	11	0
OR52N5	4	11	0
OR52N2	4	11	0
OR52L1	4	11	0
OR2AG2	4	11	0
OR2AG1	4	11	0
OR2D3	4	11	0
NLRP14	4	11	0
TMEM9B	4	11	0
ZBED5	4	11	0
DKK3	4	11	0
MICALCL	4	11	0
PARVA	4	11	0
COPB1	4	11	0
CALCA	4	11	0
NCR3LG1	4	11	0
OTOG	4	11	0
MRGPRX2	4	11	0
GAS2	4	11	0
SVIP	4	11	0
FIBIN	4	11	0
LMO2	4	11	0
ABTB2	4	11	0
CAT	4	11	0
FJX1	4	11	0
TRIM44	4	11	0
RAG1	4	11	0
RAG2	4	11	0
HSD17B12	4	11	0
ACCSL	4	11	0
CREB3L1	4	11	0
CKAP5	4	11	0
AGBL2	4	11	0
FOLH1	4	11	0
OR4S2	4	11	0
OR5D18	4	11	0
OR5L2	4	11	0
OR5AS1	4	11	0
PRG3	4	11	0
SLC43A3	4	11	0
OR1S2	4	11	0
FAM111B	4	11	0
MS4A6A	4	11	0
MS4A14	4	11	0
MS4A1	4	11	0
MS4A12	4	11	0
TMEM109	4	11	0
PGA4	4	11	0
SCGB2A2	4	11	0
ZBTB3	4	11	0
SLC22A10	4	11	0
SLC22A9	4	11	0
RCOR2	4	11	0
MACROD1	4	11	0
FLRT1	4	11	0
NRXN2	4	11	0
PYGM	4	11	0
CDC42BPG	4	11	0
PPP2R5B	4	11	0
ARL2	4	11	0
ZNHIT2	4	11	0
FAU	4	11	0
RELA	4	11	0
RNASEH2C	4	11	0
BANF1	4	11	0
RBM4B	4	11	0
RCE1	4	11	0
C11orf86	4	11	0
RPS6KB2	4	11	0
NDUFV1	4	11	0
LRP5	4	11	0
GAL	4	11	0
KRTAP5-8	4	11	0
LRTOMT	4	11	0
PAAF1	4	11	0
C2CD3	4	11	0
SPCS2	4	11	0
NEU3	4	11	0
OR2AT4	4	11	0
RPS3	4	11	0
MOGAT2	4	11	0
TENM4	4	11	0
PCF11	4	11	0
TMEM126A	4	11	0
PICALM	4	11	0
TRIM64B	4	11	0
NAALAD2	4	11	0
CWC15	4	11	0
ENDOD1	4	11	0
MMP10	4	11	0
MMP13	4	11	0
MSANTD4	4	11	0
KBTBD3	4	11	0
ACAT1	4	11	0
ARHGAP20	4	11	0
C11orf88	4	11	0
TEX12	4	11	0
BCO2	4	11	0
PLET1	4	11	0
USP28	4	11	0
C11orf71	4	11	0
APOC3	4	11	0
CD3D	4	11	0
RPS25	4	11	0
HMBS	4	11	1
POU2F3	4	11	0
TMEM136	4	11	0
SC5D	4	11	0
CLMP	4	11	0
PANX3	4	11	0
SPA17	4	11	0
ESAM	4	11	0
MSANTD2	4	11	0
CHEK1	4	11	0
PATE4	4	11	0
PUS3	4	11	0
DDX25	4	11	0
DCPS	4	11	0
C11orf44	4	11	0
SNX19	4	11	0
NCAPD3	4	11	0
WNT5B	4	12	0
ADIPOR2	4	12	0
GPR162	4	12	0
LPCAT3	4	12	0
PEX5	4	12	0
FAM90A1	4	12	0
CLEC4D	4	12	0
A2M	4	12	0
CLEC12A	4	12	0
CLEC1B	4	12	0
CLEC12B	4	12	0
CREBL2	4	12	0
GPRC5A	4	12	0
RERG	4	12	0
PYROXD1	4	12	0
ST8SIA1	4	12	0
RASSF8	4	12	0
REP15	4	12	0
CCDC91	4	12	0
KIAA1551	4	12	0
FGD4	4	12	0
SYT10	4	12	0
GXYLT1	4	12	0
NELL2	4	12	0
SLC38A4	4	12	0
RHEBL1	4	12	0
DHH	4	12	0
LMBR1L	4	12	0
TUBA1B	4	12	0
PRPF40B	4	12	0
COX14	4	12	0
LIMA1	4	12	0
CELA1	4	12	0
KRT80	4	12	0
KRT6C	4	12	0
AMHR2	4	12	0
HOXC13	4	12	0
HOXC5	4	12	0
PDE1B	4	12	0
DGKA	4	12	0
RAB5B	4	12	0
RPL41	4	12	0
NABP2	4	12	0
SDR9C7	4	12	0
RDH16	4	12	0
TAC3	4	12	0
INHBC	4	12	0
ARHGAP9	4	12	0
OS9	4	12	0
MARCH9	4	12	0
AVPR1A	4	12	0
C12orf56	4	12	0
IL22	4	12	0
CPM	4	12	0
CPSF6	4	12	0
ATXN7L3B	4	12	0
GLIPR1	4	12	0
TSPAN19	4	12	0
UBE2N	4	12	0
CRADD	4	12	0
PLXNC1	4	12	0
NDUFA12	4	12	0
NR1H4	4	12	0
ANO4	4	12	0
UTP20	4	12	0
MYBPC1	4	12	0
PARPBP	4	12	0
PAH	4	12	1
GLT8D2	4	12	0
TXNRD1	4	12	0
PRDM4	4	12	0
SELPLG	4	12	0
ALKBH2	4	12	0
ARPC3	4	12	0
NAA25	4	12	0
SUDS3	4	12	0
CCDC64	4	12	0
MSI1	4	12	0
SRSF9	4	12	0
MLEC	4	12	0
RSRC2	4	12	0
ARL6IP4	4	12	0
TMED2	4	12	0
DNAH10	4	12	0
UBC	4	12	0
SLC15A4	4	12	0
RIMBP2	4	12	0
PGAM5	4	12	0
CHFR	4	12	0
ZNF140	4	12	0
ANHX	4	12	0
IL17D	4	13	0
ATP12A	4	13	0
MTMR6	4	13	0
GTF3A	4	13	0
GSX1	4	13	0
PDX1	4	13	0
SLC46A3	4	13	0
MTUS2	4	13	0
STARD13	4	13	0
UFM1	4	13	0
MRPS31	4	13	0
WBP4	4	13	0
VWA8	4	13	0
AKAP11	4	13	0
DNAJC15	4	13	0
SUCLA2	4	13	0
PHF11	4	13	0
FAM124A	4	13	0
ATP7B	4	13	1
SUGT1	4	13	0
DIAPH3	4	13	1
TBC1D4	4	13	0
CLN5	4	13	0
SPRY2	4	13	0
SLITRK1	4	13	1
CLDN10	4	13	0
BIVM-ERCC5	4	13	0
ABHD13	4	13	0
ARHGEF7	4	13	0
PCID2	4	13	0
TFDP1	4	13	0
OR11H6	4	14	0
OR11H4	4	14	0
TEP1	4	14	0
KLHL33	4	14	0
NDRG2	4	14	0
CHD8	4	14	0
TOX4	4	14	0
DAD1	4	14	0
PSMB5	4	14	0
PSMB11	4	14	0
ACIN1	4	14	0
MYH6	4	14	0
MYH7	4	14	0
ZFHX2	4	14	0
EMC9	4	14	0
LTB4R	4	14	0
ADCY4	4	14	0
CBLN3	4	14	0
STRN3	4	14	0
NUBPL	4	14	0
ARHGAP5	4	14	0
SLC25A21	4	14	0
TRAPPC6B	4	14	0
FAM179B	4	14	0
LRR1	4	14	0
TRIM9	4	14	0
PTGER2	4	14	0
PSMC6	4	14	0
DDHD1	4	14	0
CNIH1	4	14	0
MAPK1IP1L	4	14	0
FBXO34	4	14	0
OTX2	4	14	0
SLC35F4	4	14	0
JKAMP	4	14	0
DHRS7	4	14	0
SIX6	4	14	0
PRKCH	4	14	0
ZBTB25	4	14	0
SPTB	4	14	0
GPHN	4	14	0
MPP5	4	14	0
ZFYVE26	4	14	0
COX16	4	14	0
ACOT2	4	14	0
LIN52	4	14	0
ISCA2	4	14	0
DLST	4	14	0
MLH3	4	14	0
CIPC	4	14	0
POMT2	4	14	0
AHSA1	4	14	0
C14orf159	4	14	0
TC2N	4	14	0
GOLGA5	4	14	0
CHGA	4	14	0
MOAP1	4	14	0
PPP4R4	4	14	0
SERPINA9	4	14	0
CLMN	4	14	0
BCL11B	4	14	0
SLC25A47	4	14	0
HSP90AA1	4	14	0
TECPR2	4	14	0
TNFAIP2	4	14	0
CKB	4	14	0
TRMT61A	4	14	0
TMEM179	4	14	0
GOLGA6L6	4	15	0
GOLGA8G	4	15	0
TJP1	4	15	0
GOLGA8K	4	15	0
NOP10	4	15	0
TMCO5A	4	15	0
RPUSD2	4	15	0
CASC5	4	15	0
GCHFR	4	15	0
C15orf62	4	15	0
SPINT1	4	15	0
TGM5	4	15	0
ZSCAN29	4	15	0
FRMD5	4	15	0
SHF	4	15	0
SPATA5L1	4	15	0
GLDN	4	15	0
MYO5C	4	15	0
PYGO1	4	15	0
PRTG	4	15	0
RFX7	4	15	0
MYZAP	4	15	0
FAM63B	4	15	0
CCNB2	4	15	0
LACTB	4	15	0
FBXL22	4	15	0
SNX1	4	15	0
PLEKHO2	4	15	0
SPG21	4	15	0
IGDCC4	4	15	0
RAB11A	4	15	0
TIPIN	4	15	0
AAGAB	4	15	0
ITGA11	4	15	0
ANP32A	4	15	0
NEO1	4	15	0
SCAMP2	4	15	0
SCAMP5	4	15	0
CSPG4	4	15	0
MORF4L1	4	15	0
EFTUD1	4	15	0
FAM103A1	4	15	0
ADAMTSL3	4	15	0
WDR73	4	15	0
ZNF592	4	15	0
ACAN	4	15	0
FANCI	4	15	0
TICRR	4	15	0
WDR93	4	15	0
AP3S2	4	15	0
GDPGP1	4	15	0
SPATA8	4	15	0
TTC23	4	15	0
RHBDF1	4	16	0
HBZ	4	16	0
RAB11FIP3	4	16	0
CAPN15	4	16	0
SOX8	4	16	0
C1QTNF8	4	16	0
GNPTG	4	16	0
IFT140	4	16	0
HS3ST6	4	16	0
RNF151	4	16	0
KCTD5	4	16	0
FLYWCH2	4	16	0
PKMYT1	4	16	0
CLDN9	4	16	0
CLDN6	4	16	0
C16orf90	4	16	0
CORO7	4	16	0
PPL	4	16	0
ALG1	4	16	0
RBFOX1	4	16	0
METTL22	4	16	0
TEKT5	4	16	0
CLEC16A	4	16	0
PRM2	4	16	0
BFAR	4	16	0
NPIPA1	4	16	0
ITPRIPL2	4	16	0
SYT17	4	16	0
GPRC5B	4	16	0
ACSM3	4	16	0
ERI2	4	16	0
LYRM1	4	16	0
HS3ST2	4	16	0
GGA2	4	16	0
EARS2	4	16	0
IL21R	4	16	0
APOBR	4	16	0
NUPR1	4	16	0
SPNS1	4	16	0
CD2BP2	4	16	0
SEPT1	4	16	0
ZNF785	4	16	0
FBRS	4	16	0
STX4	4	16	0
PYDC1	4	16	0
ITGAD	4	16	0
AKTIP	4	16	0
IRX5	4	16	0
LPCAT2	4	16	0
NUDT21	4	16	0
MT1M	4	16	0
MT1A	4	16	0
CETP	4	16	1
POLR2C	4	16	0
ZNF319	4	16	0
CSNK2A2	4	16	0
FAM96B	4	16	0
CES2	4	16	0
E2F4	4	16	0
PSKH1	4	16	0
ESRP2	4	16	0
AARS	4	16	0
MTSS1L	4	16	0
NPIPB15	4	16	0
CFDP1	4	16	0
CHST6	4	16	0
KCNG4	4	16	0
WFDC1	4	16	0
GINS2	4	16	0
FOXL1	4	16	0
JPH3	4	16	0
ZFPM1	4	16	0
CYBA	4	16	0
CDT1	4	16	0
TRAPPC2L	4	16	0
CBFA2T3	4	16	0
CDH15	4	16	0
DBNDD1	4	16	0
RPH3AL	4	17	0
C17orf97	4	17	0
RNMTL1	4	17	0
PRPF8	4	17	0
DPH1	4	17	0
PAFAH1B1	4	17	0
SPNS2	4	17	0
MYBBP1A	4	17	0
PLD2	4	17	0
SLC25A11	4	17	0
SLC52A1	4	17	0
ZFP3	4	17	0
RABEP1	4	17	0
DHX33	4	17	0
KIAA0753	4	17	0
SLC16A13	4	17	0
ASGR2	4	17	0
CLDN7	4	17	0
YBX2	4	17	0
NLGN2	4	17	0
SPEM1	4	17	0
TMEM102	4	17	0
CHRNB1	4	17	0
MPDU1	4	17	0
FXR2	4	17	0
KDM6B	4	17	0
TRAPPC1	4	17	0
ALOX15B	4	17	0
PER1	4	17	0
RPL26	4	17	0
NDEL1	4	17	0
MYH13	4	17	0
TMEM220	4	17	0
NT5M	4	17	0
ATPAF2	4	17	0
MYO15A	4	17	0
FLII	4	17	0
FBXW10	4	17	0
GRAP	4	17	0
MFAP4	4	17	0
ALDH3A1	4	17	0
AKAP10	4	17	0
NOS2	4	17	0
SEZ6	4	17	0
PIPOX	4	17	0
SSH2	4	17	0
TBC1D29	4	17	0
ASIC2	4	17	0
TMEM132E	4	17	0
LIG3	4	17	0
UNC45B	4	17	0
SLFN13	4	17	0
SLFN12L	4	17	0
GAS2L2	4	17	0
TAF15	4	17	0
CCL14	4	17	0
CCL15-CCL14	4	17	0
TBC1D3H	4	17	0
HNF1B	4	17	0
ARHGAP23	4	17	0
PCGF2	4	17	0
LASP1	4	17	0
PPP1R1B	4	17	0
KRT33A	4	17	0
EIF1	4	17	0
FKBP10	4	17	0
DHX58	4	17	0
NAGLU	4	17	0
COASY	4	17	0
TUBG2	4	17	0
CCR10	4	17	0
CNTNAP1	4	17	0
AOC2	4	17	0
MPP3	4	17	0
UBTF	4	17	0
GRN	4	17	1
DBF4B	4	17	0
GJC1	4	17	0
C1QL1	4	17	0
PLCD3	4	17	0
CRHR1	4	17	0
KPNB1	4	17	0
SP2	4	17	0
CDK5RAP3	4	17	0
CBX1	4	17	0
HOXB7	4	17	0
ATP5G1	4	17	0
NGFR	4	17	0
SPOP	4	17	0
KAT7	4	17	0
DLX4	4	17	0
XYLT2	4	17	0
EPN3	4	17	0
HLF	4	17	0
EPX	4	17	0
YPEL2	4	17	0
DHX40	4	17	0
RPS6KB1	4	17	0
TLK2	4	17	0
KCNH6	4	17	0
GH1	4	17	1
SCN4A	4	17	0
ERN1	4	17	0
MILR1	4	17	0
DDX5	4	17	0
SMURF2	4	17	0
RGS9	4	17	0
AXIN2	4	17	0
PRKCA	4	17	0
PITPNC1	4	17	0
C17orf58	4	17	0
ABCA6	4	17	0
BTBD17	4	17	0
USH1G	4	17	0
OTOP2	4	17	0
NUP85	4	17	0
H3F3B	4	17	0
GALR2	4	17	0
FLJ45079	4	17	0
TMEM235	4	17	0
RPTOR	4	17	0
BAIAP2	4	17	0
PDE6G	4	17	0
MAFG	4	17	0
NOTUM	4	17	0
COLEC12	4	18	0
CETN1	4	18	0
CLUL1	4	18	0
DLGAP1	4	18	0
ZBTB14	4	18	0
TWSG1	4	18	0
CEP76	4	18	0
ZNF519	4	18	0
POTEC	4	18	0
NPC1	4	18	0
IMPACT	4	18	0
TAF4B	4	18	0
DSC3	4	18	0
DSG2	4	18	0
CCDC178	4	18	0
MAPRE2	4	18	0
C18orf21	4	18	0
RIT2	4	18	0
C18orf25	4	18	0
ST8SIA5	4	18	0
SKOR2	4	18	0
MAPK4	4	18	0
TXNL1	4	18	0
WDR7	4	18	0
KIAA1468	4	18	0
PHLPP1	4	18	0
RTTN	4	18	0
FBXO15	4	18	0
FAM69C	4	18	0
NFATC1	4	18	0
CTDP1	4	18	1
ADNP2	4	18	0
PRSS57	4	19	0
MISP	4	19	0
PTBP1	4	19	0
GRIN3B	4	19	0
C19orf24	4	19	0
RPS15	4	19	0
PLK5	4	19	0
ADAT3	4	19	0
GADD45B	4	19	0
THOP1	4	19	0
NCLN	4	19	0
C19orf71	4	19	0
FSD1	4	19	0
TICAM1	4	19	0
C19orf70	4	19	0
DUS3L	4	19	0
NDUFA11	4	19	0
SLC25A41	4	19	0
VAV1	4	19	0
MBD3L4	4	19	0
ZNF358	4	19	0
MCOLN1	4	19	0
PNPLA6	4	19	0
PCP2	4	19	0
CD209	4	19	0
CLEC4M	4	19	0
ANGPTL4	4	19	0
ADAMTS10	4	19	0
ZNF558	4	19	0
OR7D2	4	19	0
ZNF846	4	19	0
COL5A3	4	19	0
TYK2	4	19	0
SLC44A2	4	19	0
DNM2	4	19	0
TMEM205	4	19	0
RGL3	4	19	0
ZNF653	4	19	0
ZNF627	4	19	0
ZNF625-ZNF20	4	19	0
ZNF442	4	19	0
DHPS	4	19	0
JUNB	4	19	0
TRMT1	4	19	0
DCAF15	4	19	0
RFX1	4	19	0
RLN3	4	19	0
IL27RA	4	19	0
PKN1	4	19	0
CLEC17A	4	19	0
OR7C1	4	19	0
OR1I1	4	19	0
HSH2D	4	19	0
AP1M1	4	19	0
EPS15L1	4	19	0
MRPL34	4	19	0
BST2	4	19	0
SLC27A1	4	19	0
UNC13A	4	19	0
IL12RB1	4	19	0
IFI30	4	19	0
MPV17L2	4	19	0
LSM4	4	19	0
LRRC25	4	19	0
RFXANK	4	19	0
GMIP	4	19	0
ZNF101	4	19	0
ZNF430	4	19	0
ZNF714	4	19	0
ZNF429	4	19	0
ZNF675	4	19	0
ZNF681	4	19	0
VSTM2B	4	19	0
RGS9BP	4	19	0
CEBPA	4	19	0
PDCD2L	4	19	0
ZNF30	4	19	0
SCN1B	4	19	0
PRODH2	4	19	0
SDHAF1	4	19	0
SYNE4	4	19	0
POLR2I	4	19	0
ZNF566	4	19	0
ZNF585B	4	19	0
HKR1	4	19	0
ZNF570	4	19	0
SIPA1L3	4	19	0
RASGRP4	4	19	0
EID2B	4	19	0
LGALS13	4	19	0
LEUTX	4	19	0
FCGBP	4	19	0
TMEM91	4	19	0
ARHGEF1	4	19	0
TMEM145	4	19	0
PSG3	4	19	0
ZNF224	4	19	0
ZNF233	4	19	0
APOC2	4	19	0
ERCC2	4	19	0
FOXA3	4	19	0
NOVA2	4	19	0
PNMAL1	4	19	0
PRKD2	4	19	0
SLC1A5	4	19	0
TMEM160	4	19	0
BBC3	4	19	0
DHX34	4	19	0
CRX	4	19	0
PLA2G4C	4	19	0
FGF21	4	19	0
NUCB1	4	19	0
CGB2	4	19	0
KCNA7	4	19	0
SNRNP70	4	19	0
PIH1D1	4	19	0
RPL13A	4	19	0
NAPSA	4	19	0
C19orf81	4	19	0
KLK4	4	19	0
KLK5	4	19	0
KLK11	4	19	0
IGLON5	4	19	0
LIM2	4	19	0
ZNF175	4	19	0
SIGLEC14	4	19	0
ZNF432	4	19	0
ZNF841	4	19	0
ZNF611	4	19	0
ZNF415	4	19	0
VN1R4	4	19	0
BIRC8	4	19	0
CACNG8	4	19	0
OSCAR	4	19	0
LILRA6	4	19	0
KIR3DL2	4	19	0
GP6	4	19	0
TNNI3	4	19	0
IL11	4	19	0
ZNF628	4	19	0
U2AF2	4	19	0
ZFP28	4	19	0
ZIM3	4	19	0
ZNF264	4	19	0
ZNF17	4	19	0
ZNF419	4	19	0
ZNF549	4	19	0
ZNF135	4	19	0
SOX12	4	20	0
TRIB3	4	20	0
PSMF1	4	20	0
TMEM74B	4	20	0
ZNF343	4	20	0
VPS16	4	20	0
PANK2	4	20	0
PRNT	4	20	0
TRMT6	4	20	0
SNAP25	4	20	0
SLX4IP	4	20	0
RBBP9	4	20	0
DTD1	4	20	0
INSM1	4	20	0
XRN2	4	20	0
CST9L	4	20	0
DEFB118	4	20	0
ASXL1	4	20	0
BPIFB2	4	20	0
E2F1	4	20	0
AHCY	4	20	0
ERGIC3	4	20	0
PHF20	4	20	0
TGIF2-C20orf24	4	20	0
SLA2	4	20	0
RPN2	4	20	0
VSTM2L	4	20	0
TGM2	4	20	0
ARHGAP40	4	20	0
PTPRT	4	20	0
TOX2	4	20	0
ADA	4	20	1
